dataset,dataelement,shortname,code,dataelementuid,dataelementdesc,categoryoptioncombo,categoryoptioncombocode,categoryoptioncombouid,classification
MER Results: MOH Facility Based FY22,"TX_NEW (N, MOH, Age/Sex/HIVStatus): New on ART","TX_NEW (N, MOH, Age/Sex/HIVStatus)",TX_NEW_N_MOH_Age_Sex_HIVStatus,l697bKzFRSv,Number of adults and children newly enrolled on ART,"30-34, Male, Positive",B8JEL3qeQiw,B8JEL3qeQiw,fine
MER Results: MOH Facility Based FY22,"TX_NEW (N, MOH, Age/Sex/HIVStatus): New on ART","TX_NEW (N, MOH, Age/Sex/HIVStatus)",TX_NEW_N_MOH_Age_Sex_HIVStatus,l697bKzFRSv,Number of adults and children newly enrolled on ART,"30-34, Unknown Sex, Positive",GVzbjXNy1eu,GVzbjXNy1eu,fine
MER Results: MOH Facility Based FY22,"TX_NEW (N, MOH, Age/Sex/HIVStatus): New on ART","TX_NEW (N, MOH, Age/Sex/HIVStatus)",TX_NEW_N_MOH_Age_Sex_HIVStatus,l697bKzFRSv,Number of adults and children newly enrolled on ART,"35-39, Female, Positive",OBbZvcHg2HL,OBbZvcHg2HL,fine
MER Results: MOH Facility Based FY22,"TX_NEW (N, MOH, Age/Sex/HIVStatus): New on ART","TX_NEW (N, MOH, Age/Sex/HIVStatus)",TX_NEW_N_MOH_Age_Sex_HIVStatus,l697bKzFRSv,Number of adults and children newly enrolled on ART,"35-39, Male, Positive",ytvrDZdNAhc,ytvrDZdNAhc,fine
MER Results: MOH Facility Based FY22,"TX_NEW (N, MOH, Age/Sex/HIVStatus): New on ART","TX_NEW (N, MOH, Age/Sex/HIVStatus)",TX_NEW_N_MOH_Age_Sex_HIVStatus,l697bKzFRSv,Number of adults and children newly enrolled on ART,"35-39, Unknown Sex, Positive",zGpd2aApV3s,zGpd2aApV3s,fine
MER Results: MOH Facility Based FY22,"TX_NEW (N, MOH, Age/Sex/HIVStatus): New on ART","TX_NEW (N, MOH, Age/Sex/HIVStatus)",TX_NEW_N_MOH_Age_Sex_HIVStatus,l697bKzFRSv,Number of adults and children newly enrolled on ART,"40-44, Female, Positive",eOn9JgfkB4F,eOn9JgfkB4F,fine
MER Results: MOH Facility Based FY22,"TX_NEW (N, MOH, Age/Sex/HIVStatus): New on ART","TX_NEW (N, MOH, Age/Sex/HIVStatus)",TX_NEW_N_MOH_Age_Sex_HIVStatus,l697bKzFRSv,Number of adults and children newly enrolled on ART,"40-44, Male, Positive",qdYU6NoIpY1,qdYU6NoIpY1,fine
MER Results: MOH Facility Based FY22,"TX_NEW (N, MOH, Age/Sex/HIVStatus): New on ART","TX_NEW (N, MOH, Age/Sex/HIVStatus)",TX_NEW_N_MOH_Age_Sex_HIVStatus,l697bKzFRSv,Number of adults and children newly enrolled on ART,"40-44, Unknown Sex, Positive",iJqtuoSdecb,iJqtuoSdecb,fine
MER Results: MOH Facility Based FY22,"TX_NEW (N, MOH, Age/Sex/HIVStatus): New on ART","TX_NEW (N, MOH, Age/Sex/HIVStatus)",TX_NEW_N_MOH_Age_Sex_HIVStatus,l697bKzFRSv,Number of adults and children newly enrolled on ART,"45-49, Female, Positive",POkbpo4D13c,POkbpo4D13c,fine
MER Results: MOH Facility Based FY22,"TX_NEW (N, MOH, Age/Sex/HIVStatus): New on ART","TX_NEW (N, MOH, Age/Sex/HIVStatus)",TX_NEW_N_MOH_Age_Sex_HIVStatus,l697bKzFRSv,Number of adults and children newly enrolled on ART,"45-49, Male, Positive",WjX1mRJp9NV,WjX1mRJp9NV,fine
MER Results: MOH Facility Based FY22,"TX_NEW (N, MOH, Age/Sex/HIVStatus): New on ART","TX_NEW (N, MOH, Age/Sex/HIVStatus)",TX_NEW_N_MOH_Age_Sex_HIVStatus,l697bKzFRSv,Number of adults and children newly enrolled on ART,"45-49, Unknown Sex, Positive",lPQmPQKaWMe,lPQmPQKaWMe,fine
MER Results: MOH Facility Based FY22,"TX_NEW (N, MOH, Age/Sex/HIVStatus): New on ART","TX_NEW (N, MOH, Age/Sex/HIVStatus)",TX_NEW_N_MOH_Age_Sex_HIVStatus,l697bKzFRSv,Number of adults and children newly enrolled on ART,"50+, Female, Positive",kGlGj9LDonu,kGlGj9LDonu,fine
MER Results: MOH Facility Based FY22,"TX_NEW (N, MOH, Age/Sex/HIVStatus): New on ART","TX_NEW (N, MOH, Age/Sex/HIVStatus)",TX_NEW_N_MOH_Age_Sex_HIVStatus,l697bKzFRSv,Number of adults and children newly enrolled on ART,"50+, Male, Positive",FgwkSYUXq8x,FgwkSYUXq8x,fine
MER Results: MOH Facility Based FY22,"TX_NEW (N, MOH, Age/Sex/HIVStatus): New on ART","TX_NEW (N, MOH, Age/Sex/HIVStatus)",TX_NEW_N_MOH_Age_Sex_HIVStatus,l697bKzFRSv,Number of adults and children newly enrolled on ART,"50+, Unknown Sex, Positive",JSXsRftezHm,JSXsRftezHm,fine
MER Results: MOH Facility Based FY22,"TX_NEW (N, MOH, Age/Sex/HIVStatus): New on ART","TX_NEW (N, MOH, Age/Sex/HIVStatus)",TX_NEW_N_MOH_Age_Sex_HIVStatus,l697bKzFRSv,Number of adults and children newly enrolled on ART,"5-9, Female, Positive",hiUhhVpgUMg,hiUhhVpgUMg,fine
MER Results: MOH Facility Based FY22,"TX_NEW (N, MOH, Age/Sex/HIVStatus): New on ART","TX_NEW (N, MOH, Age/Sex/HIVStatus)",TX_NEW_N_MOH_Age_Sex_HIVStatus,l697bKzFRSv,Number of adults and children newly enrolled on ART,"5-9, Male, Positive",IxSwaxNCt1n,IxSwaxNCt1n,fine
MER Results: MOH Facility Based FY22,"TX_NEW (N, MOH, Age/Sex/HIVStatus): New on ART","TX_NEW (N, MOH, Age/Sex/HIVStatus)",TX_NEW_N_MOH_Age_Sex_HIVStatus,l697bKzFRSv,Number of adults and children newly enrolled on ART,"5-9, Unknown Sex, Positive",mIhOqYvHZj6,mIhOqYvHZj6,fine
MER Results: MOH Facility Based FY22,"TX_NEW (N, MOH, Age/Sex/HIVStatus): New on ART","TX_NEW (N, MOH, Age/Sex/HIVStatus)",TX_NEW_N_MOH_Age_Sex_HIVStatus,l697bKzFRSv,Number of adults and children newly enrolled on ART,"Unknown Age, Female, Positive",ri1PDF5Ie9s,ri1PDF5Ie9s,fine
MER Results: MOH Facility Based FY22,"TX_NEW (N, MOH, Age/Sex/HIVStatus): New on ART","TX_NEW (N, MOH, Age/Sex/HIVStatus)",TX_NEW_N_MOH_Age_Sex_HIVStatus,l697bKzFRSv,Number of adults and children newly enrolled on ART,"Unknown Age, Male, Positive",vr781k56Fh9,vr781k56Fh9,fine
MER Results: MOH Facility Based FY22,"TX_NEW (N, MOH, Age/Sex/HIVStatus): New on ART","TX_NEW (N, MOH, Age/Sex/HIVStatus)",TX_NEW_N_MOH_Age_Sex_HIVStatus,l697bKzFRSv,Number of adults and children newly enrolled on ART,"Unknown Age, Unknown Sex, Positive",VgXq6wpPRWX,VgXq6wpPRWX,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age Aggregated/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age Agg/Sex/HIV)",TX_PVLS_D_MOH_Age_Agg_Sex_HIV,V90qY58Tqmi,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"<15, Female, Positive",wIv7t5fSIlK,wIv7t5fSIlK,coarse
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age Aggregated/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age Agg/Sex/HIV)",TX_PVLS_D_MOH_Age_Agg_Sex_HIV,V90qY58Tqmi,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"15+, Female, Positive",R6XPf8j0tYt,R6XPf8j0tYt,coarse
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age Aggregated/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age Agg/Sex/HIV)",TX_PVLS_D_MOH_Age_Agg_Sex_HIV,V90qY58Tqmi,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"<15, Male, Positive",GhywTqKHQNM,GhywTqKHQNM,coarse
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age Aggregated/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age Agg/Sex/HIV)",TX_PVLS_D_MOH_Age_Agg_Sex_HIV,V90qY58Tqmi,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"15+, Male, Positive",ZnMtvRMKMWh,ZnMtvRMKMWh,coarse
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age Aggregated/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age Agg/Sex/HIV)",TX_PVLS_D_MOH_Age_Agg_Sex_HIV,V90qY58Tqmi,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"Unknown Age, Female, Positive",S6zSjMQuN3z,S6zSjMQuN3z,coarse
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age Aggregated/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age Agg/Sex/HIV)",TX_PVLS_D_MOH_Age_Agg_Sex_HIV,V90qY58Tqmi,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"Unknown Age, Male, Positive",KAfaMojKE0k,KAfaMojKE0k,coarse
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age/Sex/HIV)",TX_PVLS_D_MOH_Age_Sex_HIV,LZjX8KhIujF,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"10-14, Female, Positive",AG0milXShQM,AG0milXShQM,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age/Sex/HIV)",TX_PVLS_D_MOH_Age_Sex_HIV,LZjX8KhIujF,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"10-14, Male, Positive",tEMe0224zlP,tEMe0224zlP,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age/Sex/HIV)",TX_PVLS_D_MOH_Age_Sex_HIV,LZjX8KhIujF,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"1-4, Female, Positive",dRjezxQktoz,dRjezxQktoz,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age/Sex/HIV)",TX_PVLS_D_MOH_Age_Sex_HIV,LZjX8KhIujF,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"1-4, Male, Positive",jjUGfPF0ObP,jjUGfPF0ObP,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age/Sex/HIV)",TX_PVLS_D_MOH_Age_Sex_HIV,LZjX8KhIujF,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"15-19, Female, Positive",QqlHrg6f0Sm,QqlHrg6f0Sm,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age/Sex/HIV)",TX_PVLS_D_MOH_Age_Sex_HIV,LZjX8KhIujF,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"15-19, Male, Positive",LpnJL4zZxRH,LpnJL4zZxRH,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age/Sex/HIV)",TX_PVLS_D_MOH_Age_Sex_HIV,LZjX8KhIujF,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"<1, Female, Positive",OMVFa98P0Yg,OMVFa98P0Yg,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age/Sex/HIV)",TX_PVLS_D_MOH_Age_Sex_HIV,LZjX8KhIujF,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"<1, Male, Positive",GnpJeq2XENE,GnpJeq2XENE,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age/Sex/HIV)",TX_PVLS_D_MOH_Age_Sex_HIV,LZjX8KhIujF,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"20-24, Female, Positive",LyXZybq6Sjf,LyXZybq6Sjf,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age/Sex/HIV)",TX_PVLS_D_MOH_Age_Sex_HIV,LZjX8KhIujF,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"20-24, Male, Positive",NCnIv37EwU1,NCnIv37EwU1,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age/Sex/HIV)",TX_PVLS_D_MOH_Age_Sex_HIV,LZjX8KhIujF,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"25-29, Female, Positive",zqARzn2wVj5,zqARzn2wVj5,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age/Sex/HIV)",TX_PVLS_D_MOH_Age_Sex_HIV,LZjX8KhIujF,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"25-29, Male, Positive",y9LP85d8t4b,y9LP85d8t4b,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age/Sex/HIV)",TX_PVLS_D_MOH_Age_Sex_HIV,LZjX8KhIujF,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"30-34, Female, Positive",Vi8sd7mvZW4,Vi8sd7mvZW4,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age/Sex/HIV)",TX_PVLS_D_MOH_Age_Sex_HIV,LZjX8KhIujF,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"30-34, Male, Positive",YDzeLL6xf5o,YDzeLL6xf5o,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age/Sex/HIV)",TX_PVLS_D_MOH_Age_Sex_HIV,LZjX8KhIujF,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"35-39, Female, Positive",hRq4baaUamW,hRq4baaUamW,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age/Sex/HIV)",TX_PVLS_D_MOH_Age_Sex_HIV,LZjX8KhIujF,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"35-39, Male, Positive",XcW5HWccYYZ,XcW5HWccYYZ,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age/Sex/HIV)",TX_PVLS_D_MOH_Age_Sex_HIV,LZjX8KhIujF,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"40-44, Female, Positive",PEXIFVXGP9S,PEXIFVXGP9S,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age/Sex/HIV)",TX_PVLS_D_MOH_Age_Sex_HIV,LZjX8KhIujF,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"40-44, Male, Positive",zouTxRQ0kXP,zouTxRQ0kXP,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age/Sex/HIV)",TX_PVLS_D_MOH_Age_Sex_HIV,LZjX8KhIujF,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"45-49, Female, Positive",J8fGj3Iefbc,J8fGj3Iefbc,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age/Sex/HIV)",TX_PVLS_D_MOH_Age_Sex_HIV,LZjX8KhIujF,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"45-49, Male, Positive",zUjkTTlva36,zUjkTTlva36,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age/Sex/HIV)",TX_PVLS_D_MOH_Age_Sex_HIV,LZjX8KhIujF,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"50+, Female, Positive",lR2zeQ9VfB8,lR2zeQ9VfB8,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age/Sex/HIV)",TX_PVLS_D_MOH_Age_Sex_HIV,LZjX8KhIujF,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"50+, Male, Positive",QwUdNwRA8Uc,QwUdNwRA8Uc,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age/Sex/HIV)",TX_PVLS_D_MOH_Age_Sex_HIV,LZjX8KhIujF,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"5-9, Female, Positive",zLbjm4E1NsG,zLbjm4E1NsG,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age/Sex/HIV)",TX_PVLS_D_MOH_Age_Sex_HIV,LZjX8KhIujF,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"5-9, Male, Positive",p1HABZs9ydt,p1HABZs9ydt,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age/Sex/HIV)",TX_PVLS_D_MOH_Age_Sex_HIV,LZjX8KhIujF,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"Unknown Age, Female, Positive",GILufDV2tEB,GILufDV2tEB,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (D, MOH, Age/Sex/HIVStatus): Viral Load Documented","TX_PVLS (D, MOH, Age/Sex/HIV)",TX_PVLS_D_MOH_Age_Sex_HIV,LZjX8KhIujF,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"Unknown Age, Male, Positive",undUoo1tECg,undUoo1tECg,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (N, MOH, Age Aggregated/Sex/HIVStatus): 12 Months Viral Load < 1000","TX_PVLS (N, MOH, Age Agg/Sex/HIV)",TX_PVLS_N_MOH_Age_Agg_Sex_HIV,WxSk9gth9z0,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"<15, Female, Positive",wIv7t5fSIlK,wIv7t5fSIlK,coarse
MER Results: MOH Facility Based FY22,"TX_PVLS (N, MOH, Age Aggregated/Sex/HIVStatus): 12 Months Viral Load < 1000","TX_PVLS (N, MOH, Age Agg/Sex/HIV)",TX_PVLS_N_MOH_Age_Agg_Sex_HIV,WxSk9gth9z0,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"15+, Female, Positive",R6XPf8j0tYt,R6XPf8j0tYt,coarse
MER Results: MOH Facility Based FY22,"TX_PVLS (N, MOH, Age Aggregated/Sex/HIVStatus): 12 Months Viral Load < 1000","TX_PVLS (N, MOH, Age Agg/Sex/HIV)",TX_PVLS_N_MOH_Age_Agg_Sex_HIV,WxSk9gth9z0,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"<15, Male, Positive",GhywTqKHQNM,GhywTqKHQNM,coarse
MER Results: MOH Facility Based FY22,"TX_PVLS (N, MOH, Age Aggregated/Sex/HIVStatus): 12 Months Viral Load < 1000","TX_PVLS (N, MOH, Age Agg/Sex/HIV)",TX_PVLS_N_MOH_Age_Agg_Sex_HIV,WxSk9gth9z0,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"15+, Male, Positive",ZnMtvRMKMWh,ZnMtvRMKMWh,coarse
MER Results: MOH Facility Based FY22,"TX_PVLS (N, MOH, Age Aggregated/Sex/HIVStatus): 12 Months Viral Load < 1000","TX_PVLS (N, MOH, Age Agg/Sex/HIV)",TX_PVLS_N_MOH_Age_Agg_Sex_HIV,WxSk9gth9z0,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"Unknown Age, Female, Positive",S6zSjMQuN3z,S6zSjMQuN3z,coarse
MER Results: MOH Facility Based FY22,"TX_PVLS (N, MOH, Age Aggregated/Sex/HIVStatus): 12 Months Viral Load < 1000","TX_PVLS (N, MOH, Age Agg/Sex/HIV)",TX_PVLS_N_MOH_Age_Agg_Sex_HIV,WxSk9gth9z0,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"Unknown Age, Male, Positive",KAfaMojKE0k,KAfaMojKE0k,coarse
MER Results: MOH Facility Based FY22,"TX_PVLS (N, MOH, Age/Sex/HIVStatus): 12 Months Viral Load < 1000","TX_PVLS (N, MOH, Age/Sex/HIV)",TX_PVLS_N_MOH_Age_Sex_HIV,bISVJGjG2Pa,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"10-14, Female, Positive",AG0milXShQM,AG0milXShQM,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (N, MOH, Age/Sex/HIVStatus): 12 Months Viral Load < 1000","TX_PVLS (N, MOH, Age/Sex/HIV)",TX_PVLS_N_MOH_Age_Sex_HIV,bISVJGjG2Pa,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"10-14, Male, Positive",tEMe0224zlP,tEMe0224zlP,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (N, MOH, Age/Sex/HIVStatus): 12 Months Viral Load < 1000","TX_PVLS (N, MOH, Age/Sex/HIV)",TX_PVLS_N_MOH_Age_Sex_HIV,bISVJGjG2Pa,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"1-4, Female, Positive",dRjezxQktoz,dRjezxQktoz,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (N, MOH, Age/Sex/HIVStatus): 12 Months Viral Load < 1000","TX_PVLS (N, MOH, Age/Sex/HIV)",TX_PVLS_N_MOH_Age_Sex_HIV,bISVJGjG2Pa,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"1-4, Male, Positive",jjUGfPF0ObP,jjUGfPF0ObP,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (N, MOH, Age/Sex/HIVStatus): 12 Months Viral Load < 1000","TX_PVLS (N, MOH, Age/Sex/HIV)",TX_PVLS_N_MOH_Age_Sex_HIV,bISVJGjG2Pa,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"15-19, Female, Positive",QqlHrg6f0Sm,QqlHrg6f0Sm,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (N, MOH, Age/Sex/HIVStatus): 12 Months Viral Load < 1000","TX_PVLS (N, MOH, Age/Sex/HIV)",TX_PVLS_N_MOH_Age_Sex_HIV,bISVJGjG2Pa,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"15-19, Male, Positive",LpnJL4zZxRH,LpnJL4zZxRH,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (N, MOH, Age/Sex/HIVStatus): 12 Months Viral Load < 1000","TX_PVLS (N, MOH, Age/Sex/HIV)",TX_PVLS_N_MOH_Age_Sex_HIV,bISVJGjG2Pa,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"<1, Female, Positive",OMVFa98P0Yg,OMVFa98P0Yg,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (N, MOH, Age/Sex/HIVStatus): 12 Months Viral Load < 1000","TX_PVLS (N, MOH, Age/Sex/HIV)",TX_PVLS_N_MOH_Age_Sex_HIV,bISVJGjG2Pa,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"<1, Male, Positive",GnpJeq2XENE,GnpJeq2XENE,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (N, MOH, Age/Sex/HIVStatus): 12 Months Viral Load < 1000","TX_PVLS (N, MOH, Age/Sex/HIV)",TX_PVLS_N_MOH_Age_Sex_HIV,bISVJGjG2Pa,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"20-24, Female, Positive",LyXZybq6Sjf,LyXZybq6Sjf,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (N, MOH, Age/Sex/HIVStatus): 12 Months Viral Load < 1000","TX_PVLS (N, MOH, Age/Sex/HIV)",TX_PVLS_N_MOH_Age_Sex_HIV,bISVJGjG2Pa,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"20-24, Male, Positive",NCnIv37EwU1,NCnIv37EwU1,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (N, MOH, Age/Sex/HIVStatus): 12 Months Viral Load < 1000","TX_PVLS (N, MOH, Age/Sex/HIV)",TX_PVLS_N_MOH_Age_Sex_HIV,bISVJGjG2Pa,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"25-29, Female, Positive",zqARzn2wVj5,zqARzn2wVj5,fine
MER Results: MOH Facility Based FY22,"TX_PVLS (N, MOH, Age/Sex/HIVStatus): 12 Months Viral Load < 1000","TX_PVLS (N, MOH, Age/Sex/HIV)",TX_PVLS_N_MOH_Age_Sex_HIV,bISVJGjG2Pa,Number of adult and pediatric ART patients with a viral load result documented in the patient medical record and /or laboratory records  in the past 12 months,"25-29, Male, Positive",y9LP85d8t4b,y9LP85d8t4b,fine
